nodeid	1	2	3	4	5	6
3547	0.18362439230674749	0.8971790308764265	1.3362302127736558E-5	1.3362302127736558E-5	1.3362302127736558E-5	4.422798592341089E-5
3544	4.0163760991911054E-4	1.0	0.17748894354984146	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3545	9.15122342809928E-5	1.0	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3557	0.07227466830462694	0.7974345105546784	5.503513736372139E-6	5.503513736372139E-6	5.503513736372139E-6	1.8221477116632146E-5
3556	0.09198970253053737	0.8249117849969829	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	0.07701058605942027
3559	7.744223900527896E-5	0.86122678577248	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
3558	5.016375803876433E-4	1.0	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3553	0.035285948156673304	1.0	8.90946157751968E-6	8.90946157751968E-6	8.90946157751968E-6	2.9494493366966593E-5
3552	0.46394844749227937	0.6878123788725911	8.702321377584402E-6	8.702321377584402E-6	8.702321377584402E-6	2.880893503572358E-5
3555	0.3979206792723211	0.6393885781356428	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	0.2370747952882271
3554	4.795192556740772E-5	0.41255304272488325	0.03957735937518689	8.90946157751968E-6	8.90946157751968E-6	0.8586908739056027
3565	0.4192199227257536	0.7252924731929974	1.7813870042102735E-5	1.7813870042102735E-5	1.7813870042102735E-5	5.8952488820753597E-5
3564	1.257941717172314E-4	1.0	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
3567	0.1339201796272955	1.0	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	3.2597014791292214E-5
3566	1.1840156971740018E-4	1.0	2.200237664003502E-5	2.200237664003502E-5	2.200237664003502E-5	7.280266606460119E-5
3561	0.1321720510051523	1.0	2.3376523915066442E-5	2.3376523915066442E-5	0.0992458024469251	7.734540492410793E-5
3560	0.29107998874639834	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3563	0.31119290057295057	0.6330029603268894	1.169264132207829E-5	1.169264132207829E-5	0.07547058265319896	0.12229494571260657
3562	8.053784807490791E-5	1.0	1.4964999829368049E-5	1.4964999829368049E-5	1.4964999829368049E-5	4.952983718746809E-5
3572	0.1722572196171264	0.8855612156278385	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3573	3.4319254182232917E-4	3.119561863768093E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	0.9982330985355077
3574	2.2345582437889616E-4	1.9195705630239418E-4	4.1533968206393244E-5	0.15584928138701892	4.1533968206393244E-5	0.843410807442458
3575	0.6069155108482233	0.1866036203957027	9.126708003328196E-6	0.07603585530441498	9.126708003328196E-6	3.0213386380154505E-5
3568	5.753775609056329E-5	1.0	1.0690740033377982E-5	1.0690740033377982E-5	1.0690740033377982E-5	3.538891852426177E-5
3569	0.7286151041432944	5.96519995274703E-5	0.03760563074563116	1.2901720241180076E-5	1.2901720241180076E-5	0.5396114017796909
3570	0.40265697289099833	0.03256429541196674	7.337569149568486E-6	7.337569149568486E-6	7.337569149568486E-6	0.30197543940536997
3571	0.17890615810321228	0.16172813492249993	1.1338436820454237E-5	1.1338436820454237E-5	1.1338436820454237E-5	0.47742069987302704
3580	0.09352653507350082	0.48259335346411636	6.930026233613426E-6	6.930026233613426E-6	6.930026233613426E-6	0.07279317810041763
3581	0.6352897539777073	0.6368000543414709	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3582	0.9633572189180201	0.3038401919029763	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
3583	1.0	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3576	0.3024477944072998	1.0	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3577	0.3516596720167691	2.4666771326432076E-4	5.3380710757805374E-5	0.11913799546861974	5.3380710757805374E-5	1.7642300114958332E-4
3578	0.4405132263944794	1.152629544132901E-4	2.4933706169802145E-5	0.10127854920360235	2.4933706169802145E-5	0.4718772119764081
3579	0.6231506747362695	9.607087493422745E-5	2.0780833375689585E-5	0.06447828523379157	2.0780833375689585E-5	6.8763824750931E-5
3459	0.8082362993748674	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3458	0.8254203017249998	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3457	0.9935615922003224	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3456	1.0	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3463	0.42732685244337537	0.43646196672268023	0.105072911659567	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3462	1.0	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3461	1.0	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3460	1.0	1.2348582767313579E-4	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
3467	4.0163760991911054E-4	1.0	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3466	5.016375803876433E-4	4.3087060953254225E-4	0.18631669445740237	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3465	0.5983048800131511	0.1943030806544113	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
3464	0.7582466437246786	0.7727390795837631	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
3471	0.08858558589402633	1.4403722540804042E-4	0.21350132370267058	3.116090053963085E-5	3.116090053963085E-5	0.9998112995480022
3470	4.0163760991911054E-4	3.449937282714528E-4	0.1672594237641453	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3469	6.679435645934456E-4	1.0	0.2772463944461978	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3468	3.3488023833752774E-4	0.9979723246330026	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3474	0.06373217068676239	4.5530328779581034E-5	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	0.8755772372215873
3475	2.2345582437889616E-4	1.9195705630239418E-4	4.1533968206393244E-5	4.1533968206393244E-5	0.2384707571575367	1.3732980745841496E-4
3472	1.6766836605201134E-4	0.20535414295029591	0.09909916529863189	3.116090053963085E-5	3.116090053963085E-5	0.3256957065458832
3473	2.9192537014507018E-5	0.45584776154569606	0.14601786453278146	5.4237494129059165E-6	0.0433953852903797	0.0055356670074699025
3478	1.0	0.001701738188236147	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	0.0012082091161290552
3479	0.8068929244462134	4.5530328779581034E-5	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	3.2597014791292214E-5
3476	0.7596568433311859	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	6.514957709934201E-5
3477	0.8761339641772544	0.3042070583537191	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3482	1.0	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3483	1.0	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
3480	0.7147791918318677	7.86172830267919E-5	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3481	0.6029214414553331	0.5327744333766246	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3486	0.92176768365254	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3487	0.5383363617176152	0.1896353241635609	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	0.1145266759944408
3484	6.679435645934456E-4	5.736716755780011E-4	0.04220517810501312	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3485	0.92176768365254	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3489	0.991263061159284	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3488	0.48286379117653233	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3491	0.25081910355947207	1.0	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3490	0.6283273397407215	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3493	1.0	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3492	1.0	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3495	1.0	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3494	1.0	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
3497	1.0	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3496	1.0	1.9195705630239418E-4	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3499	0.92176768365254	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3498	0.8057243950161398	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3501	0.7366916775921568	1.329720834870713E-4	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
3500	0.36704489356005	0.6043488028957356	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3503	0.9951872677380748	0.26511228503563294	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3502	0.5154035841727128	7.520168919368108E-5	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	5.383205043597019E-5
3504	1.0	1.329720834870713E-4	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
3505	1.0	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3506	0.7152346827877807	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3507	1.0	0.1896353241635609	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3508	0.6608745729514567	1.9195705630239418E-4	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3509	0.8079385734240973	1.9195705630239418E-4	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3510	0.8217193544282574	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	0.4318461980595989
3511	1.0	1.571108575005621E-4	3.399060635367257E-5	0.08671906585417727	3.399060635367257E-5	1.1241971571518058E-4
3512	1.0	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
3513	0.3522789631901783	0.9919057708939731	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3514	0.951357036719827	1.329720834870713E-4	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
3515	1.0	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3516	1.0	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3517	0.8871892617436309	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3518	0.7596689355581268	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	6.514957709934201E-5
3519	0.592951305357401	0.46600105620214843	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
3406	5.661781685252568E-4	5.144742604864787E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	0.26191719846809136
3407	0.7492513117598065	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3404	0.7213840447360998	0.5044524039437892	1.2901720241180076E-5	1.2901720241180076E-5	1.2901720241180076E-5	4.270433519366516E-5
3405	0.6093122885679404	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.650040662680514
3402	0.8209096670311099	4.119587379985642E-5	8.90946157751968E-6	8.90946157751968E-6	8.90946157751968E-6	0.05732404389931832
3403	0.0016595282987955276	0.0015123698888614386	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	0.2484636249591802
3400	0.6424713693865075	6.918963778442758E-5	0.04490982195271823	1.4964999829368049E-5	1.4964999829368049E-5	4.952983718746809E-5
3401	1.0	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3398	1.0	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3399	1.0	1.0	0.2883631138461059	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3396	1.0	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3397	1.0	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3394	2.8712780434454223E-4	2.6116646778433835E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.9999883678148349
3395	0.26787517504559416	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
3392	9.15122342809928E-5	0.7964432787210091	1.7004585932453193E-5	1.7004585932453193E-5	1.7004585932453193E-5	5.627608101446774E-5
3393	0.4876854938766612	0.4920583570984097	0.15245839783823079	2.876609931233432E-5	2.876609931233432E-5	0.672887917105172
3423	2.513318014435647E-4	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.0
3422	0.0019823594256663034	1.0	3.6986615729028426E-4	3.6986615729028426E-4	3.6986615729028426E-4	0.24050858760216226
3421	2.0114709329715745E-4	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	0.9991035547230247
3420	6.679435645934456E-4	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	0.2730002898389417
3419	0.0019823594256663034	0.001701738188236147	0.27301684182091	3.6986615729028426E-4	3.6986615729028426E-4	0.0012082091161290552
3418	6.102322489665696E-5	5.242520620532795E-5	1.1338436820454237E-5	1.1338436820454237E-5	1.1338436820454237E-5	1.0
3417	1.6766836605201134E-4	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.0
3416	0.05605930935888792	4.676032695870573E-5	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	1.0
3415	1.0	2.159008543360335E-4	4.671808777470472E-5	0.0777674404749624	4.671808777470472E-5	1.5444159584050227E-4
3414	2.8712780434454223E-4	2.6116646778433835E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.9985878183010439
3413	2.8712780434454223E-4	2.6116646778433835E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	0.9998914132973098
3412	2.0114709329715745E-4	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	0.707189262491799
3411	6.102322489665696E-5	0.07203823854939229	1.1338436820454237E-5	1.1338436820454237E-5	1.1338436820454237E-5	0.9785049109805013
3410	0.2842669647122174	1.254151363837061E-5	2.712136719716339E-6	2.712136719716339E-6	2.712136719716339E-6	8.980462759366697E-6
3409	1.0	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3408	0.6956719421474328	0.7106705833556007	0.12640346039277042	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
3436	1.0	1.571108575005621E-4	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
3437	1.0	1.329720834870713E-4	2.876609931233432E-5	0.137490465896422	2.876609931233432E-5	9.515879504222715E-5
3438	1.0	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3439	0.82520024624381	0.4425596538753875	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3432	0.5222062927769197	0.13588484626494587	0.027223028343354966	6.804072714859868E-6	6.804072714859868E-6	2.252636067029626E-5
3433	0.6499662638498781	7.207044958574237E-5	1.5588217091551337E-5	1.5588217091551337E-5	1.5588217091551337E-5	5.1591400760638116E-5
3434	0.5222121175117156	3.681499046445853E-5	7.961909325737694E-6	7.961909325737694E-6	7.961909325737694E-6	0.351931771409019
3435	1.0	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3428	2.8715251578906054E-4	2.4666771326432076E-4	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.0
3429	0.7881573724905167	7.520168919368108E-5	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	5.383205043597019E-5
3430	2.0114709329715745E-4	1.0	0.124349820827725	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3431	3.3488023833752774E-4	0.8507255994230241	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3424	5.299735785180681E-5	0.11047266744980802	9.847019894827011E-6	9.847019894827011E-6	9.847019894827011E-6	0.6777095463813954
3425	0.3770906552513661	6.653031551247657E-5	0.058844309657106166	1.4389693563917161E-5	1.4389693563917161E-5	0.15048955012072196
3426	2.0114709329715745E-4	1.727948047442565E-4	3.7385587068224324E-5	3.7385587068224324E-5	0.23695623682106728	1.2363267008881493E-4
3427	0.3854191220653461	0.09097469063671106	2.876609931233432E-5	2.876609931233432E-5	0.096628414135842	9.515879504222715E-5
3453	0.6949872365351215	7.207044958574237E-5	1.5588217091551337E-5	1.5588217091551337E-5	1.5588217091551337E-5	5.1591400760638116E-5
3452	0.2531210548298883	0.6572547578732628	0.04158749377305522	0.023766773955638407	5.9402149854948095E-6	0.04143460293977788
3455	1.0	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3454	0.7087939608729492	7.520168919368108E-5	1.626563366878817E-5	1.626563366878817E-5	1.626563366878817E-5	0.43826503891932245
3449	0.609081813531727	0.04449738911067281	1.5588217091551337E-5	1.5588217091551337E-5	1.5588217091551337E-5	5.1591400760638116E-5
3448	0.3756783781795452	0.15141033711990026	4.112709903882971E-6	4.112709903882971E-6	0.024680301913647135	0.04076652710037161
3451	0.7925074022709886	0.09485102049337392	2.200237664003502E-5	2.200237664003502E-5	2.200237664003502E-5	7.280266606460119E-5
3450	1.0	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3445	1.0	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3444	0.7387023279458552	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	8.249281517238868E-5
3447	0.46701063803998666	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	0.11499981804112375	1.5444159584050227E-4
3446	0.5475820667256617	0.13346480355614654	5.847424859791967E-6	0.04093770087987192	0.064327250597175	1.9359827306327627E-5
3441	1.0	1.152629544132901E-4	2.4933706169802145E-5	2.4933706169802145E-5	2.4933706169802145E-5	0.0858463719296175
3440	0.7327889491979447	0.15252984917674883	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
3443	1.0	9.101918805378448E-5	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	6.514957709934201E-5
3442	0.4570368487210122	0.07479707740571696	4.205088294457649E-6	4.205088294457649E-6	4.205088294457649E-6	1.3923260949845813E-5
3338	1.0	9.607087493422745E-5	2.0780833375689585E-5	2.0780833375689585E-5	0.062363274035808186	6.8763824750931E-5
3339	0.7703525240644106	1.571108575005621E-4	0.03402459321697962	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
3336	0.532217168785973	5.580563796540198E-5	1.2069678408082636E-5	1.2069678408082636E-5	1.2069678408082636E-5	3.9951502755298714E-5
3337	0.9421658649434655	0.31839361476816924	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3342	1.0	5.736716755780011E-4	1.2427101929799646E-4	1.2427101929799646E-4	1.2427101929799646E-4	4.096388464120456E-4
3343	1.0	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3340	0.7901965678070455	8.647213327007203E-5	1.870400395873822E-5	1.870400395873822E-5	0.03742672315057505	6.189636995840628E-5
3341	1.0	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	7.734540492410793E-5
3330	1.0	2.159008543360335E-4	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3331	1.0	4.3087060953254225E-4	9.32961856058319E-5	9.32961856058319E-5	9.32961856058319E-5	3.0788769688143604E-4
3328	0.5400007550605626	0.5499912919438076	5.670266463280641E-6	5.670266463280641E-6	0.16024431870660016	1.8773422735258092E-5
3329	0.7135535635320523	3.449937282714528E-4	7.468164046130497E-5	7.468164046130497E-5	7.468164046130497E-5	2.466279443053276E-4
3334	0.7532586799254604	9.607087493422745E-5	2.0780833375689585E-5	2.0780833375689585E-5	2.0780833375689585E-5	6.8763824750931E-5
3335	0.7821841878920814	9.607087493422745E-5	2.0780833375689585E-5	2.0780833375689585E-5	0.12803425260910245	6.8763824750931E-5
3332	0.795820462719206	8.647213327007203E-5	0.06589590859182257	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
3333	0.5661985832310527	5.4062628423848466E-5	1.169264132207829E-5	1.169264132207829E-5	1.169264132207829E-5	0.4890618628798675
3355	1.0	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
3354	0.5654689750665868	0.7086850286881194	4.1533968206393244E-5	4.1533968206393244E-5	4.1533968206393244E-5	1.3732980745841496E-4
3353	2.0114709329715745E-4	0.8675187249029188	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	1.2363267008881493E-4
3352	0.18857321800066187	1.0	5.3380710757805374E-5	5.3380710757805374E-5	5.3380710757805374E-5	1.7642300114958332E-4
3359	0.828012533884838	0.3485018903057693	1.039387900596803E-5	1.039387900596803E-5	1.039387900596803E-5	3.440664263089638E-5
3358	1.059490386672423E-4	0.9871425652299508	1.9687826332265288E-5	1.9687826332265288E-5	1.9687826332265288E-5	0.27445847698428705
3357	0.14741164559211709	0.6390860734271372	3.7385587068224324E-5	3.7385587068224324E-5	3.7385587068224324E-5	0.39067354085817585
3356	1.0	1.329720834870713E-4	2.876609931233432E-5	2.876609931233432E-5	2.876609931233432E-5	9.515879504222715E-5
3347	1.0	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	1.8603615448397346E-4	6.118363184438591E-4
3346	9.992068481065215E-4	8.580504055618629E-4	1.8603615448397346E-4	1.8603615448397346E-4	0.23919786166584575	6.118363184438591E-4
3345	0.8263172539848872	0.16005310687182914	0.12138434388386254	1.870400395873822E-5	1.870400395873822E-5	6.189636995840628E-5
3344	0.8235428663067842	2.876601171246931E-4	6.225959164444194E-5	6.225959164444194E-5	6.225959164444194E-5	2.0569989434746295E-4
3351	0.047388017167122154	1.0	1.1338436820454237E-5	1.1338436820454237E-5	1.1338436820454237E-5	3.7532077986692414E-5
3350	0.090664927302488	0.7495836293788861	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
3349	4.795192556740772E-5	1.0	8.90946157751968E-6	8.90946157751968E-6	8.90946157751968E-6	0.17285785300542317
3348	1.0	5.736716755780011E-4	1.2427101929799646E-4	0.19525633948206111	0.10528552992929557	4.096388464120456E-4
3368	0.836331174093477	0.4353735613597466	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3369	0.05293617802298327	1.0	1.4964999829368049E-5	1.4964999829368049E-5	1.4964999829368049E-5	4.952983718746809E-5
3370	5.16389389941716E-5	1.0	9.594588830793132E-6	9.594588830793132E-6	9.594588830793132E-6	0.020584949193414165
3371	0.2402023419333066	1.0	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
3372	0.36572940842162	0.5511996649340176	5.670266463280641E-6	0.017016413959771496	5.670266463280641E-6	0.09885128720885593
3373	1.4374367161000372E-4	1.0	2.671315053281678E-5	2.671315053281678E-5	2.671315053281678E-5	8.83742690391001E-5
3374	0.05688058375059686	0.5020287995784846	0.03516925430375604	2.5119211560275444E-6	0.0276335282661396	0.35882992143143944
3375	5.442911421572594E-5	1.0	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
3360	7.191387431889707E-5	0.36391987380793717	1.3362302127736558E-5	0.07476509752609752	1.3362302127736558E-5	4.422798592341089E-5
3361	7.744223900527896E-5	1.0	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
3362	0.06326342272565388	1.4403722540804042E-4	3.116090053963085E-5	3.116090053963085E-5	3.116090053963085E-5	1.030716703131702E-4
3363	0.2536964199797884	0.6186727638876217	0.041586745163731266	8.315664661767383E-6	8.315664661767383E-6	0.07133484564654347
3364	1.8288818018147773E-4	0.9953254260995044	3.399060635367257E-5	3.399060635367257E-5	3.399060635367257E-5	1.1241971571518058E-4
3365	2.513318014435647E-4	1.0	4.671808777470472E-5	4.671808777470472E-5	4.671808777470472E-5	1.5444159584050227E-4
3366	0.3334722718949434	0.5372770377024024	1.4389693563917161E-5	1.4389693563917161E-5	1.4389693563917161E-5	4.762680089325026E-5
3367	0.22791622017592178	0.9171803266362029	6.682573421583774E-6	6.682573421583774E-6	6.682573421583774E-6	2.2124274308880014E-5
3385	0.38896669393433386	1.0806685183477949E-4	2.3376523915066442E-5	2.3376523915066442E-5	2.3376523915066442E-5	0.023858852731886804
3384	0.12365502577190358	0.36834258427594696	1.0113075648556676E-5	1.0113075648556676E-5	1.0113075648556676E-5	3.3477409957024563E-5
