nodeid	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15
3815	5.4408553719008265E-5	5.4408553719008265E-5	0.43532235537190084	4.807257561844339E-5	5.4408553719008265E-5	5.4408553719008265E-5	0.0	5.4408553719008265E-5	5.2814788835110825E-5	5.4408553719008265E-5	5.4408553719008265E-5	0.635687	4.5403E-5	4.5403E-5	5.766030283508331E-5
3814	9.96546652892562E-5	9.96546652892562E-5	9.96546652892562E-5	8.804969265659348E-5	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	9.67355267494813E-5	9.96546652892562E-5	9.96546652892562E-5	0.9148440000000001	0.0832432	8.31601E-5	1.0561056647789381E-4
3813	1.0869355785123966E-4	1.0869355785123966E-4	1.0869355785123966E-4	1.0	1.0869355785123966E-4	1.0869355785123966E-4	0.0	1.0869355785123966E-4	1.0	1.0869355785123966E-4	1.0869355785123966E-4	9.070289999999998E-5	9.070289999999998E-5	9.070289999999998E-5	1.1518967209259912E-4
3812	3.6286070247933885E-5	3.6286070247933885E-5	3.6286070247933885E-5	0.88894038910944	3.6286070247933885E-5	3.6286070247933885E-5	0.0	3.6286070247933885E-5	0.9014103201219553	0.3991826033057851	3.6286070247933885E-5	3.02801E-5	3.02801E-5	3.02801E-5	3.8454721843856276E-5
3819	7.477985537190082E-5	7.477985537190082E-5	7.477985537190082E-5	6.607160099618778E-5	7.477985537190082E-5	7.477985537190082E-5	0.0	7.477985537190082E-5	7.258936326416763E-5	7.477985537190082E-5	0.6730935950413222	6.24025E-5	0.43688	6.24025E-5	7.924910353206366E-5
3818	1.4932723140495866E-4	0.5974563223140495	0.29880305785123973	0.3326894351875265	1.4932723140495866E-4	1.4932723140495866E-4	0.0	1.4932723140495866E-4	0.3373664362336821	1.4932723140495866E-4	1.4932723140495866E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.2461099999999998E-4	1.5825183350401002E-4
3817	5.9842578512396706E-5	5.9842578512396706E-5	5.9842578512396706E-5	5.287379803545094E-5	0.6583275619834712	5.9842578512396706E-5	0.0	5.9842578512396706E-5	5.8089637225122365E-5	5.9842578512396706E-5	0.5386426446280992	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
3816	0.5039672727272727	6.298799999999999E-5	6.298799999999999E-5	0.280608062529431	6.298799999999999E-5	6.298799999999999E-5	0.0	6.298799999999999E-5	0.28454821985340345	6.298799999999999E-5	6.298799999999999E-5	5.256239999999999E-5	0.367989	5.256239999999999E-5	6.675250317685581E-5
3823	1.9013814049586775E-5	1.9013814049586775E-5	0.07607430991735536	1.6799619751231315E-5	1.9013814049586775E-5	1.9013814049586775E-5	0.0	1.9013814049586775E-5	1.845685108935649E-5	1.9013814049586775E-5	1.9013814049586775E-5	0.555351	0.380817	1.5866699999999995E-5	2.0150182300584027E-5
3822	3.23659173553719E-5	3.23659173553719E-5	3.23659173553719E-5	0.9370626533290102	0.2913253719008264	3.23659173553719E-5	0.0	3.23659173553719E-5	0.9502071997385401	0.06476419008264463	3.23659173553719E-5	2.70088E-5	2.70088E-5	2.70088E-5	3.430027943554829E-5
3821	9.96546652892562E-5	9.96546652892562E-5	0.3987176446280992	0.8878224325701218	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	0.9002813900780975	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
3820	0.5866711983471075	0.048911615702479344	0.31779086776859505	2.1597136377549597E-5	2.4443644628099174E-5	2.4443644628099174E-5	0.0	2.4443644628099174E-5	2.3727628123710405E-5	2.4443644628099174E-5	2.4443644628099174E-5	0.20399799999999998	2.03978E-5	2.03978E-5	2.590452888948886E-5
3792	4.434219834710744E-5	4.434219834710744E-5	4.434219834710744E-5	0.6912968949660261	0.3104390082644628	4.434219834710744E-5	0.0	4.434219834710744E-5	0.7009955081108367	4.434219834710744E-5	0.08872873553719009	0.14804799999999999	3.7002800000000004E-5	3.7002800000000004E-5	4.699232768200386E-5
3793	1.195358429752066E-4	1.195358429752066E-4	1.195358429752066E-4	1.0561566992236416E-4	1.195358429752066E-4	1.195358429752066E-4	0.0	1.195358429752066E-4	1.1603433418883342E-4	1.195358429752066E-4	1.195358429752066E-4	0.997606	9.97506E-5	9.97506E-5	1.2667995075174023E-4
3794	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	0.9769839381612412	0.3191078512396695	7.975683057851241E-5	0.0	7.975683057851241E-5	0.9906918929112043	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
3795	6.298799999999999E-5	6.298799999999999E-5	6.298799999999999E-5	1.0	6.298799999999999E-5	6.298799999999999E-5	0.0	6.298799999999999E-5	1.0	6.298799999999999E-5	6.298799999999999E-5	5.256239999999999E-5	5.256239999999999E-5	5.256239999999999E-5	6.675250317685581E-5
3796	0.8529376436223934	1.0869355785123966E-4	1.0869355785123966E-4	9.603598923115452E-5	1.0869355785123966E-4	1.0869355785123966E-4	0.0	1.0869355785123966E-4	1.0550964716499296E-4	1.0869355785123966E-4	1.0869355785123966E-4	0.2722	9.070289999999998E-5	9.070289999999998E-5	1.1518967209259912E-4
3797	1.988956611570248E-4	1.988956611570248E-4	1.988956611570248E-4	0.4431251533316282	0.7608536841013347	1.988956611570248E-4	0.0	1.988956611570248E-4	0.44935467724822054	1.988956611570248E-4	1.988956611570248E-4	1.6597500000000004E-4	1.6597500000000004E-4	1.6597500000000004E-4	2.107827404147954E-4
3798	8.874958677685952E-6	8.874958677685952E-6	8.874958677685952E-6	0.444716300078089	8.874958677685952E-6	8.874958677685952E-6	0.0	8.874958677685952E-6	0.45095402894049247	8.874958677685952E-6	8.874958677685952E-6	7.406000000000001E-6	7.406000000000001E-6	7.406000000000001E-6	9.405374155818496E-6
3799	3.521966115702479E-5	3.521966115702479E-5	0.563549090909091	0.4314231798944035	3.521966115702479E-5	3.521966115702479E-5	0.0	3.521966115702479E-5	0.4374764313393249	0.10569409504132231	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
3800	1.195358429752066E-4	1.195358429752066E-4	0.9991428836981968	1.0561566992236416E-4	1.195358429752066E-4	1.195358429752066E-4	0.0	1.195358429752066E-4	1.1603433418883342E-4	1.195358429752066E-4	1.195358429752066E-4	9.97506E-5	9.97506E-5	9.97506E-5	1.2667995075174023E-4
3801	7.975683057851241E-5	7.975683057851241E-5	7.975683057851241E-5	1.0	7.975683057851241E-5	7.975683057851241E-5	0.0	7.975683057851241E-5	0.9999999999999998	7.975683057851241E-5	7.975683057851241E-5	6.65557E-5	6.65557E-5	6.65557E-5	8.452352966546164E-5
3802	1.8716863636363638E-5	1.8716863636363638E-5	1.8716863636363638E-5	0.8336743358705706	1.8716863636363638E-5	1.8716863636363638E-5	0.0	1.8716863636363638E-5	0.8453678653071943	1.8716863636363638E-5	1.8716863636363638E-5	1.5618899999999997E-5	1.5618899999999997E-5	1.5618899999999997E-5	1.9835484526372328E-5
3803	1.0869355785123966E-4	1.0869355785123966E-4	1.0869355785123966E-4	0.9683499089690715	0.3261900826446281	1.0869355785123966E-4	0.0	1.0869355785123966E-4	0.977644326649548	1.0869355785123966E-4	1.0869355785123966E-4	9.070289999999998E-5	9.070289999999998E-5	9.070289999999998E-5	1.1518967209259912E-4
3804	5.9842578512396706E-5	5.9842578512396706E-5	5.9842578512396706E-5	0.19996060900732016	5.9842578512396706E-5	5.9842578512396706E-5	0.0	5.9842578512396706E-5	5.8089637225122365E-5	5.9842578512396706E-5	5.9842578512396706E-5	0.8489889999999999	4.99376E-5	4.99376E-5	6.34190943078047E-5
3805	1.3278045454545454E-4	1.3278045454545454E-4	0.39847557851239673	1.1731792164064892E-4	1.3278045454545454E-4	1.3278045454545454E-4	0.0	1.3278045454545454E-4	1.2889097740891096E-4	0.7976975351672839	1.3278045454545454E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.4071613186432037E-4
3806	3.521966115702479E-5	3.521966115702479E-5	3.521966115702479E-5	1.0	0.211352479338843	3.521966115702479E-5	0.0	3.521966115702479E-5	1.0	3.521966115702479E-5	3.521966115702479E-5	2.9390199999999995E-5	2.9390199999999995E-5	2.9390199999999995E-5	3.732457838432848E-5
3807	3.421400826446281E-5	3.421400826446281E-5	0.7185289256198348	0.5333987574988094	3.421400826446281E-5	3.421400826446281E-5	0.0	3.421400826446281E-5	0.540882124248919	3.421400826446281E-5	3.421400826446281E-5	2.8550999999999998E-5	2.8550999999999998E-5	2.8550999999999998E-5	3.625882224180042E-5
3777	4.275990082644629E-5	4.275990082644629E-5	4.275990082644629E-5	0.8570835906408192	4.275990082644629E-5	4.275990082644629E-5	0.0	4.275990082644629E-5	0.8691072162551032	4.275990082644629E-5	4.275990082644629E-5	3.568240000000001E-5	3.568240000000001E-5	3.568240000000001E-5	0.4532003539353751
3776	6.64825E-5	0.5319259090909091	6.64825E-5	5.874048821548822E-5	6.64825E-5	6.64825E-5	0.0	6.64825E-5	6.453505852892309E-5	6.64825E-5	6.64825E-5	5.547850000000001E-5	5.547850000000001E-5	5.547850000000001E-5	7.04558533761243E-5
3779	2.9939983471074377E-5	2.9939983471074377E-5	2.9939983471074377E-5	0.46676511098059964	2.9939983471074377E-5	2.9939983471074377E-5	0.0	2.9939983471074377E-5	0.44762575620522743	2.9939983471074377E-5	2.9939983471074377E-5	2.49844E-5	2.49844E-5	2.49844E-5	3.1729358636056115E-5
3778	2.785234297520661E-5	2.785234297520661E-5	2.785234297520661E-5	0.6203023770037691	2.785234297520661E-5	2.785234297520661E-5	0.0	2.785234297520661E-5	0.6290040797037526	0.2228470247933884	2.785234297520661E-5	2.3242299999999996E-5	0.255689	0.09299239999999999	2.9516949465538777E-5
3781	5.4408553719008265E-5	5.4408553719008265E-5	5.4408553719008265E-5	4.807257561844339E-5	5.4408553719008265E-5	5.4408553719008265E-5	0.0	5.4408553719008265E-5	5.2814788835110825E-5	5.4408553719008265E-5	5.4408553719008265E-5	0.9989100000000001	4.5403E-5	4.5403E-5	5.766030283508331E-5
3780	9.200357851239669E-5	9.200357851239669E-5	9.200357851239669E-5	0.5123184159170838	9.200357851239669E-5	9.200357851239669E-5	0.0	9.200357851239669E-5	0.5195104258478347	0.7361206611570248	9.200357851239669E-5	7.67754E-5	7.67754E-5	7.67754E-5	9.750220941974442E-5
3783	8.544358677685951E-5	8.544358677685951E-5	0.7690788016528927	0.4757900064075469	8.544358677685951E-5	8.544358677685951E-5	0.0	8.544358677685951E-5	0.4824692245270842	8.544358677685951E-5	8.544358677685951E-5	7.130120000000001E-5	7.130120000000001E-5	7.130120000000001E-5	9.055015713730025E-5
3782	1.4932723140495866E-4	1.4932723140495866E-4	1.4932723140495866E-4	1.3193779530845643E-4	1.4932723140495866E-4	1.4932723140495866E-4	0.0	1.4932723140495866E-4	1.4495305710045584E-4	1.4932723140495866E-4	0.5974563223140495	1.2461099999999998E-4	0.4985669999999999	1.2461099999999998E-4	1.5825183350401002E-4
3785	2.9210190082644628E-5	0.029239429752066115	2.9210190082644628E-5	0.19518188225334301	0.3505512809917355	2.9210190082644628E-5	0.0	2.9210190082644628E-5	0.19792144376999118	2.9210190082644628E-5	0.6426531818181818	2.43754E-5	2.43754E-5	2.43754E-5	3.095594885197653E-5
3784	6.64825E-5	6.64825E-5	6.64825E-5	1.0	6.64825E-5	6.64825E-5	0.0	6.64825E-5	1.0	6.64825E-5	6.64825E-5	5.547850000000001E-5	5.547850000000001E-5	5.547850000000001E-5	7.04558533761243E-5
3787	3.421400826446281E-5	3.421400826446281E-5	3.421400826446281E-5	0.18314445400241816	3.421400826446281E-5	3.421400826446281E-5	0.0	3.421400826446281E-5	0.1872683383288377	3.421400826446281E-5	3.421400826446281E-5	2.8550999999999998E-5	0.142784	0.628151	3.625882224180042E-5
3786	5.6996264462809915E-5	5.6996264462809915E-5	5.6996264462809915E-5	0.9520412250189357	5.6996264462809915E-5	5.6996264462809915E-5	0.0	5.6996264462809915E-5	0.9653976723347386	5.6996264462809915E-5	5.6996264462809915E-5	4.75624E-5	4.75624E-5	4.75624E-5	6.040266915321381E-5
3789	0.11974495454545456	5.9842578512396706E-5	5.9842578512396706E-5	0.5331372613497809	5.9842578512396706E-5	5.9842578512396706E-5	0.0	5.9842578512396706E-5	0.525668567417028	5.9842578512396706E-5	5.9842578512396706E-5	4.99376E-5	4.99376E-5	4.99376E-5	6.34190943078047E-5
3788	4.128677272727272E-5	0.7844895454545455	4.128677272727272E-5	3.6478850627486985E-5	4.128677272727272E-5	4.128677272727272E-5	0.0	4.128677272727272E-5	4.007737817357787E-5	0.4129084710743802	4.128677272727272E-5	3.44531E-5	3.44531E-5	3.44531E-5	4.375429331998786E-5
3791	1.3278045454545454E-4	1.3278045454545454E-4	1.3278045454545454E-4	1.1731792164064892E-4	1.3278045454545454E-4	1.3278045454545454E-4	0.0	1.3278045454545454E-4	1.2889097740891096E-4	0.9989769154797354	1.3278045454545454E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.1080300000000002E-4	1.4071613186432037E-4
3790	3.1514731404958676E-5	3.1514731404958676E-5	3.1514731404958676E-5	0.5614998533255656	3.1514731404958676E-5	3.1514731404958676E-5	0.0	3.1514731404958676E-5	0.5280218265141499	3.1514731404958676E-5	3.1514731404958676E-5	0.23671299999999998	2.62985E-5	2.62985E-5	3.339822201414969E-5
3766	9.200357851239669E-5	9.200357851239669E-5	0.3681070661157025	8.128958928124218E-5	9.200357851239669E-5	9.200357851239669E-5	0.0	9.200357851239669E-5	8.930855975885219E-5	0.09209561157024793	9.200357851239669E-5	7.67754E-5	0.61428	7.67754E-5	9.750220941974442E-5
3767	2.851514876033058E-5	2.851514876033058E-5	0.28517904958677687	2.5194506219216966E-5	0.25666438016528925	2.851514876033058E-5	0.0	2.851514876033058E-5	2.7679867547232475E-5	2.851514876033058E-5	2.851514876033058E-5	0.547317	2.37954E-5	2.37954E-5	3.0219368105234052E-5
3764	1.1631636363636364E-5	1.1631636363636364E-5	1.1631636363636364E-5	0.19428881735190848	1.1631636363636364E-5	1.1631636363636364E-5	0.0	0.24427586776859503	0.19701454843298927	0.2675381818181819	0.05816968595041322	0.116486	0.262082	9.7064E-6	1.2326805793415693E-5
3765	1.5164123966942149E-5	0.12132785123966941	0.22747743801652895	1.3398233297158913E-5	1.5164123966942149E-5	1.5164123966942149E-5	0.0	1.5164123966942149E-5	1.4719928217898805E-5	0.09100008264462811	1.5164123966942149E-5	1.26542E-5	0.316368	1.26542E-5	0.4017768580783129
3762	1.7058351239669422E-4	1.7058351239669422E-4	1.7058351239669422E-4	1.0	1.7058351239669422E-4	1.7058351239669422E-4	0.0	1.7058351239669422E-4	1.0	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.807785046862823E-4
3763	9.96546652892562E-5	9.96546652892562E-5	9.96546652892562E-5	1.0	9.96546652892562E-5	9.96546652892562E-5	0.0	9.96546652892562E-5	1.0	9.96546652892562E-5	9.96546652892562E-5	8.31601E-5	8.31601E-5	8.31601E-5	1.0561056647789381E-4
3760	5.204553305785124E-5	5.204553305785124E-5	5.204553305785124E-5	1.0	0.05209754132231405	5.204553305785124E-5	0.0	5.204553305785124E-5	1.0	5.204553305785124E-5	5.204553305785124E-5	4.34311E-5	4.34311E-5	4.34311E-5	5.5156055292839404E-5
3761	4.60460082644628E-5	4.60460082644628E-5	0.7351912509900145	4.0683864262459305E-5	4.60460082644628E-5	4.60460082644628E-5	0.0	4.60460082644628E-5	4.469720360050216E-5	4.60460082644628E-5	4.60460082644628E-5	3.84246E-5	3.84246E-5	3.84246E-5	0.4880279235882467
3774	1.0869355785123966E-4	1.0869355785123966E-4	0.9988698887509184	9.603598923115452E-5	1.0869355785123966E-4	1.0869355785123966E-4	0.0	1.0869355785123966E-4	1.0550964716499296E-4	1.0869355785123966E-4	1.0869355785123966E-4	9.070289999999998E-5	9.070289999999998E-5	9.070289999999998E-5	1.1518967209259912E-4
3775	8.544358677685951E-5	8.544358677685951E-5	8.544358677685951E-5	7.549352088376883E-5	8.544358677685951E-5	8.544358677685951E-5	0.0	0.9250601188074057	8.294072686144094E-5	8.544358677685951E-5	0.25641632231404954	7.130120000000001E-5	7.130120000000001E-5	7.130120000000001E-5	9.055015713730025E-5
3772	2.4443644628099174E-5	2.4443644628099174E-5	2.4443644628099174E-5	0.21776711187211215	2.4443644628099174E-5	2.4443644628099174E-5	0.0	2.4443644628099174E-5	0.2208230734043857	0.660001652892562	0.22001652892561985	2.03978E-5	2.03978E-5	0.102009	2.590452888948886E-5
3773	1.7058351239669422E-4	1.7058351239669422E-4	1.7058351239669422E-4	0.5699937448713879	0.6815075149569987	1.7058351239669422E-4	0.0	1.7058351239669422E-4	0.5780004766095583	1.7058351239669422E-4	1.7058351239669422E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.4234899999999997E-4	1.807785046862823E-4
3770	6.64825E-5	6.64825E-5	6.64825E-5	0.8478990579612043	6.64825E-5	6.64825E-5	0.0	6.64825E-5	0.745828502860244	6.64825E-5	6.64825E-5	5.547850000000001E-5	5.547850000000001E-5	5.547850000000001E-5	7.04558533761243E-5
3771	0.1890272727272727	6.298799999999999E-5	6.298799999999999E-5	0.42088390909595086	6.298799999999999E-5	6.298799999999999E-5	0.0	6.298799999999999E-5	0.4267914111054462	6.298799999999999E-5	6.298799999999999E-5	5.256239999999999E-5	5.256239999999999E-5	5.256239999999999E-5	0.559206212094768
3768	3.961483884297521E-4	3.961483884297521E-4	3.961483884297521E-4	3.5001616579013274E-4	3.961483884297521E-4	3.961483884297521E-4	0.0	3.961483884297521E-4	3.8454419484003485E-4	0.9972794832776333	3.961483884297521E-4	3.3057900000000006E-4	3.3057900000000006E-4	3.3057900000000006E-4	4.198243563403082E-4
3769	4.128677272727272E-5	4.128677272727272E-5	4.128677272727272E-5	1.0	4.128677272727272E-5	4.128677272727272E-5	0.0	4.128677272727272E-5	1.0	4.128677272727272E-5	4.128677272727272E-5	3.44531E-5	3.44531E-5	3.44531E-5	4.375429331998786E-5
3751	2.065231404958678E-5	2.065231404958678E-5	2.065231404958678E-5	0.6669174788331724	0.10328194214876033	2.065231404958678E-5	0.0	2.065231404958678E-5	0.6762724156781648	2.065231404958678E-5	2.065231404958678E-5	1.7234E-5	1.7234E-5	0.068953	0.19700106064988288
3750	2.384770661157025E-4	2.384770661157025E-4	2.384770661157025E-4	1.0	2.384770661157025E-4	2.384770661157025E-4	0.0	2.384770661157025E-4	1.0	2.384770661157025E-4	2.384770661157025E-4	1.99005E-4	1.99005E-4	1.99005E-4	2.5272974397497433E-4
3749	5.4408553719008265E-5	5.4408553719008265E-5	0.8167333916757618	4.807257561844339E-5	5.4408553719008265E-5	5.4408553719008265E-5	0.0	0.38091380165289257	5.2814788835110825E-5	5.4408553719008265E-5	5.4408553719008265E-5	4.5403E-5	4.5403E-5	4.5403E-5	5.766030283508331E-5
3748	1.195358429752066E-4	1.195358429752066E-4	1.195358429752066E-4	1.0	1.195358429752066E-4	1.195358429752066E-4	0.0	1.195358429752066E-4	1.0	1.195358429752066E-4	1.195358429752066E-4	9.97506E-5	9.97506E-5	9.97506E-5	1.2667995075174023E-4
3747	2.3485446280991738E-5	2.3485446280991738E-5	2.3485446280991738E-5	2.0750522024654257E-5	2.3485446280991738E-5	0.3053352479338843	0.0	0.18790681818181815	2.2797497842615445E-5	0.25836363636363635	2.3485446280991738E-5	1.95982E-5	0.235198	1.95982E-5	0.17424833537636886
3746	6.298799999999999E-5	6.298799999999999E-5	6.298799999999999E-5	1.0	6.298799999999999E-5	6.298799999999999E-5	0.0	6.298799999999999E-5	1.0	6.298799999999999E-5	6.298799999999999E-5	5.256239999999999E-5	5.256239999999999E-5	5.256239999999999E-5	6.675250317685581E-5
3745	2.4952582644628095E-5	2.4952582644628095E-5	2.4952582644628095E-5	0.72243179883889	2.4952582644628095E-5	2.4952582644628095E-5	0.0	2.4952582644628095E-5	0.7325656338298091	2.4952582644628095E-5	2.4952582644628095E-5	2.0822499999999996E-5	0.20824599999999996	2.0822499999999996E-5	0.31735327480038333
3744	8.544358677685951E-5	8.544358677685951E-5	0.3418596694214876	7.549352088376883E-5	8.544358677685951E-5	8.544358677685951E-5	0.0	8.544358677685951E-5	8.294072686144094E-5	0.8538084773533832	8.544358677685951E-5	7.130120000000001E-5	7.130120000000001E-5	7.130120000000001E-5	9.055015713730025E-5
3759	0.20961008264462808	2.9939983471074377E-5	2.9939983471074377E-5	0.6001195704732499	2.9939983471074377E-5	2.9939983471074377E-5	0.0	2.9939983471074377E-5	0.6085383677983865	2.9939983471074377E-5	2.9939983471074377E-5	2.49844E-5	2.49844E-5	2.49844E-5	3.1729358636056115E-5
3758	3.7419107438016534E-5	3.7419107438016534E-5	3.7419107438016534E-5	3.306158221331776E-5	3.7419107438016534E-5	3.7419107438016534E-5	0.0	3.7419107438016534E-5	3.63230066350161E-5	0.8131970869041454	0.29939024793388425	3.12256E-5	3.12256E-5	0.0624824	3.965547545772697E-5
3757	4.60460082644628E-5	4.60460082644628E-5	4.60460082644628E-5	0.4102231102857834	0.8128078187820387	4.60460082644628E-5	0.0	4.60460082644628E-5	0.41597983833718466	4.60460082644628E-5	4.60460082644628E-5	3.84246E-5	3.84246E-5	3.84246E-5	4.8797966484966684E-5
3756	4.60460082644628E-5	4.60460082644628E-5	4.60460082644628E-5	0.4702757831458948	4.60460082644628E-5	0.32236855371900824	0.0	4.60460082644628E-5	0.48753909196231426	4.60460082644628E-5	4.60460082644628E-5	3.84246E-5	3.84246E-5	3.84246E-5	4.8797966484966684E-5
